Restaurant ID,Cuisines
18286626,Desserts
311770,Chinese
311770,North Indian
18482069,Beverages
18481290,North Indian
18342375,Biryani
18342375,Pizza
18342375,Fast Food
18342375,Healthy Food
310515,Raw Meats
310515,North Indian
310515,Chinese
18396191,North Indian
18396191,Chinese
18238248,Chinese
18420426,Italian
18420426,Mexican
18291458,Bakery
18133515,Raw Meats
18133515,Fast Food
18037822,Chinese
18037822,Thai
18037822,Asian
18441701,Chinese
18441701,Tibetan
308617,Bakery
304351,Fast Food
18357944,North Indian
18357944,Fast Food
18458643,North Indian
18458643,Chinese
312683,Bakery
312683,Desserts
18396431,North Indian
18396431,Fast Food
18396431,South Indian
18446413,North Indian
18352682,North Indian
18388168,Fast Food
18388168,Burger
18444356,Continental
18444356,North Indian
312560,Bakery
312560,Desserts
18464618,North Indian
18261727,Chinese
304524,Chinese
18462602,North Indian
18237318,Cafe
18237318,Tea
18411846,North Indian
18411846,Chinese
6867,North Indian
18232128,North Indian
18232128,Street Food
18232128,Mithai
4820,North Indian
4820,Mithai
4820,Street Food
18365865,Chinese
18365865,Asian
308274,Ice Cream
308274,Desserts
3538,Ice Cream
3538,Desserts
18138454,Bakery
18451577,Continental
18421029,North Indian
18421029,Chinese
18273621,Fast Food
18285736,Bakery
18285736,Desserts
18285736,Fast Food
311788,North Indian
311788,Fast Food
18412860,Cafe
18412860,Tea
18265716,North Indian
18265716,Chinese
18265716,South Indian
18306504,North Indian
18306504,Chinese
18306504,South Indian
18337883,Cafe
312592,Cafe
302248,Healthy Food
302248,Fast Food
302248,Salad
312708,Cafe
305687,Cafe
305687,Tea
308681,Chinese
306524,Fast Food
1451,Mithai
1451,Street Food
1451,South Indian
1451,Chinese
1451,North Indian
6769,Bakery
6769,Fast Food
1454,North Indian
1454,Chinese
6775,North Indian
2100784,Cafe
2100784,American
2100784,Italian
2100784,Continental
1402028,Bakery
1402028,Cafe
1402028,Fast Food
2300065,North Indian
900547,Fast Food
900547,Biryani
900561,Cafe
900111,Kerala
900111,South Indian
900111,Chinese
900111,Biryani
801636,Cafe
801636,Italian
801636,Desserts
800483,Mughlai
800891,Cafe
800891,Bakery
15221,North Indian
15221,Chinese
15221,South Indian
15221,Fast Food
3600013,North Indian
3600013,Chinese
3600013,South Indian
3300741,Cafe
3300741,Chinese
3300741,Fast Food
3300741,Italian
1600227,Maharashtrian
1600108,Cafe
1600108,Desserts
1600219,Fast Food
1600095,Malwani
1600095,North Indian
1600095,Chinese
1600095,Seafood
18414465,Mughlai
304243,Fast Food
3370,Street Food
3370,South Indian
3370,Mithai
7580,Mithai
7580,North Indian
7580,South Indian
7580,Street Food
18351495,Bakery
7594,Mithai
7594,North Indian
7594,South Indian
7594,Street Food
18451572,Street Food
18451572,Fast Food
18451572,Beverages
18401128,Raw Meats
18401128,Fast Food
18361522,Fast Food
18361522,North Indian
18489513,North Indian
6094,Chinese
6094,Fast Food
18313972,Bakery
18313972,Desserts
312444,Ice Cream
312444,Desserts
310858,Fast Food
18124361,Bakery
18124361,Desserts
18124361,Fast Food
18124361,Pizza
18124361,Burger
18124361,Continental
18377920,South Indian
18377920,Chinese
5294,Chinese
5294,Fast Food
309375,Fast Food
309375,Chinese
309375,Bakery
312338,Raw Meats
312338,Fast Food
18383541,Beverages
313193,Fast Food
313193,Chinese
18412952,North Indian
18412952,South Indian
18412952,Street Food
1914,North Indian
1914,South Indian
1914,Chinese
1914,Street Food
1914,Mithai
18264634,North Indian
18264634,Street Food
18264634,Chinese
18264634,South Indian
18264634,Mithai
9267,Chinese
9267,Fast Food
3465,South Indian
301102,Gujarati
301102,South Indian
301102,North Indian
302490,North Indian
5453,North Indian
5453,Fast Food
5453,Chinese
5453,South Indian
9156,North Indian
9156,South Indian
9160,North Indian
18286206,Beverages
302871,North Indian
309161,Mughlai
309161,North Indian
309161,Bengali
309161,Continental
1712,Raw Meats
1712,Fast Food
18396171,North Indian
18481320,North Indian
18481320,Chinese
18144470,Bakery
18144470,Desserts
18144470,Fast Food
2578,Chinese
2578,North Indian
2578,Street Food
1401,North Indian
1401,Chinese
18256780,North Indian
18256780,Lucknowi
6357,North Indian
6357,Chinese
18237315,Cafe
18237315,Tea
17953940,Arabian
17953940,Mexican
5738,Beverages
5738,Fast Food
301114,Bakery
301114,Desserts
301114,Fast Food
4249,Bakery
4249,Fast Food
4249,Desserts
306479,North Indian
5451,North Indian
5451,Fast Food
3182,North Indian
18057826,North Indian
18057826,Mughlai
18261700,North Indian
18261700,Chinese
18261700,Fast Food
18261700,South Indian
1044,North Indian
18345506,Mughlai
18351471,Mughlai
18292472,North Indian
18492527,North Indian
18492527,Mughlai
311511,Ice Cream
311511,Desserts
308279,Ice Cream
308279,Desserts
18418273,Mughlai
18418273,Fast Food
18355127,Mughlai
4268,Bakery
4268,Fast Food
7691,Cafe
3252,North Indian
3252,Chinese
2288,Chinese
2288,Beverages
18421487,Mughlai
18432553,Chinese
18342940,Cafe
7777,Assamese
7777,Chinese
7770,Rajasthani
7770,North Indian
7772,Chinese
7769,Chinese
7769,Tibetan
18124346,North Indian
310319,South Indian
310319,North Indian
18255138,Raw Meats
18255138,Fast Food
308509,Chinese
18378035,North Indian
18435806,Chinese
18471239,Italian
18378043,Pizza
18424636,Fast Food
18378037,North Indian
306856,North Indian
306856,Chinese
306856,Fast Food
302212,Fast Food
305781,Desserts
305781,Cafe
18337927,Fast Food
18237314,Cafe
18237314,Tea
2436,Desserts
2436,Cafe
312542,Beverages
7256,Bakery
7256,Desserts
7256,Fast Food
18391937,Fast Food
18037834,Bakery
18358157,North Indian
18358157,Italian
18358157,Chinese
18358157,Fast Food
310794,Raw Meats
310794,Fast Food
18381237,North Indian
18381237,Mughlai
18381237,Chinese
18414496,North Indian
18414496,Mithai
18432652,Chinese
18432652,North Indian
18355111,Street Food
18355111,Chinese
18337880,North Indian
18337880,Mughlai
18337880,Chinese
3979,Raw Meats
3979,Fast Food
18391167,Beverages
8727,Raw Meats
8727,Fast Food
18475269,Continental
18475269,Chinese
18475269,North Indian
18475269,Healthy Food
18420433,Cafe
311216,Bakery
311327,Fast Food
311327,Burger
18261188,Cafe
18261188,Tea
18277187,Beverages
18441790,Ice Cream
18441790,Desserts
18435315,Chinese
18435315,North Indian
18472613,Seafood
18472613,Mughlai
18472613,North Indian
309520,Bakery
309520,Desserts
18434596,Healthy Food
18434596,Continental
302478,Bakery
302478,Desserts
311737,Cafe
309902,Desserts
309902,Bakery
312270,Bakery
312270,Desserts
18354645,Cafe
18354645,Tea
7642,Bakery
7642,Fast Food
3611,Ice Cream
3611,Desserts
18180081,North Indian
18180081,Fast Food
18361758,Beverages
312755,North Indian
312755,Fast Food
9421,Ice Cream
9421,Desserts
18444811,Chinese
18444811,Fast Food
18361754,North Indian
18361754,Mughlai
18245254,North Indian
18245254,Chinese
312355,North Indian
18464633,North Indian
18449634,North Indian
18361745,Raw Meats
18361745,Fast Food
3156,Ice Cream
3156,Desserts
301325,North Indian
18163900,Chinese
18163900,Fast Food
313304,Cafe
313304,Tea
301448,Kerala
301448,Biryani
18481278,North Indian
1546,North Indian
1546,Chinese
18440187,North Indian
18440187,Chinese
18258483,North Indian
18258483,Chinese
311263,North Indian
311263,Mughlai
18378062,North Indian
18378062,Chinese
18432941,North Indian
18432941,Chinese
18432941,Mughlai
18439029,Kerala
18439029,South Indian
18377928,North Indian
18377928,Chinese
8619,North Indian
8619,Chinese
8619,South Indian
8619,Street Food
8619,Mithai
311078,North Indian
301818,Chinese
301818,Fast Food
309087,Chinese
18203169,Ice Cream
18203169,Desserts
4000,Mughlai
301803,Chinese
301803,Fast Food
18455615,Mithai
6978,North Indian
18349901,North Indian
305598,Mughlai
18336488,North Indian
18336488,Mughlai
18454468,North Indian
18451575,North Indian
307699,North Indian
307699,Chinese
305723,North Indian
18175340,North Indian
18175340,Chinese
18175340,Continental
18175340,Fast Food
17977755,Bakery
4723,Ice Cream
4723,Desserts
311889,Bakery
18412874,Italian
18412874,Chinese
18412874,Fast Food
18412874,North Indian
18337922,Bakery
9602,North Indian
9602,Chinese
310305,Chinese
18322676,Ice Cream
18322676,Desserts
310469,Raw Meats
310469,Fast Food
310468,Biryani
18463963,Healthy Food
18463963,Continental
18286922,North Indian
300584,North Indian
18394362,Bakery
18413811,Chinese
308243,Fast Food
18334427,Beverages
18414503,North Indian
18492050,North Indian
18492050,Mughlai
18452403,North Indian
18452403,Mughlai
18452241,Fast Food
9992,North Indian
312728,Ice Cream
312728,Desserts
18376487,Beverages
18245255,Fast Food
18285214,Mughlai
18285214,Biryani
305293,Chinese
3610,Ice Cream
3610,Desserts
18322653,North Indian
18322653,Chinese
9557,Bakery
9557,Fast Food
18416860,Street Food
18416860,North Indian
18416860,South Indian
18416860,Chinese
311076,Ice Cream
311076,Desserts
310202,North Indian
18349733,Cafe
18349733,Chinese
18349733,Continental
18349733,Italian
18349733,Desserts
18349733,Beverages
2267,Ice Cream
2267,Desserts
7667,Beverages
7667,Fast Food
18261675,Bakery
18261675,Desserts
18460325,Mughlai
18418240,Beverages
18418240,Fast Food
6705,Street Food
6705,Mithai
306405,Ice Cream
306405,Desserts
5529,Ice Cream
5529,Desserts
1925,South Indian
1933,South Indian
18377922,Fast Food
18198463,Fast Food
18198463,Chinese
300347,Bakery
300347,Desserts
300347,Fast Food
6271,Mughlai
4296,Bakery
4296,Desserts
4296,Fast Food
18337965,Street Food
18337965,South Indian
18337965,Mithai
18277180,Biryani
18277180,Mughlai
311944,Raw Meats
311944,Fast Food
309289,Fast Food
309289,Chinese
309289,Bakery
18258507,Mughlai
301213,North Indian
309495,North Indian
309489,North Indian
309489,South Indian
3772,North Indian
3772,South Indian
3772,Fast Food
18126085,North Indian
18126085,Fast Food
18323446,Bakery
18323446,Fast Food
18458342,Bakery
18382338,Bakery
18382338,Fast Food
18396161,North Indian
18396161,Chinese
312798,South Indian
312798,North Indian
18264993,North Indian
18458659,Bakery
18424905,North Indian
18378861,North Indian
18378861,Fast Food
301677,Fast Food
301677,South Indian
18268367,North Indian
18268367,Chinese
8517,North Indian
18416369,Mughlai
18416369,Biryani
1205,North Indian
1205,Mithai
18291212,South Indian
18291212,Fast Food
584,North Indian
584,South Indian
584,Street Food
584,Chinese
584,Fast Food
584,Mithai
3371,North Indian
3371,Street Food
3371,South Indian
3371,Mithai
9316,Chinese
9316,North Indian
9316,Mithai
9316,Street Food
18027962,Bakery
5727,Raw Meats
5727,Fast Food
9315,South Indian
9315,Fast Food
307695,Street Food
18471330,Bakery
18423145,North Indian
7353,North Indian
7353,Mithai
7353,South Indian
7353,Street Food
7353,Fast Food
305180,Chinese
18311961,North Indian
18422748,Chinese
18424643,Tibetan
18424643,South Indian
18424643,North Indian
304280,Tibetan
304280,Chinese
309101,Tibetan
309101,Chinese
309101,North Indian
18273530,North Indian
18273530,South Indian
18273530,Fast Food
18261723,Burger
18261723,Fast Food
303423,North Indian
303423,Fast Food
303423,Chinese
18354972,Chinese
18354972,Tibetan
18471299,Chinese
305526,South Indian
5726,Ice Cream
5726,Desserts
18425151,Continental
7661,North Indian
7661,Mughlai
7661,Chinese
18323144,Biryani
18323144,Kerala
18238249,North Indian
18238249,Chinese
18281964,North Indian
6182,Raw Meats
6182,Fast Food
18258510,North Indian
18258510,Mughlai
309551,Fast Food
309551,Chinese
18317329,North Indian
18317329,Chinese
18432170,Fast Food
18432170,Chinese
2019,North Indian
2019,Chinese
2019,South Indian
2019,Fast Food
301053,North Indian
301053,Fast Food
18203185,Cafe
4672,Chinese
4672,Fast Food
301120,Chinese
301120,Fast Food
307850,North Indian
307850,South Indian
307850,Chinese
18292449,American
18292449,Fast Food
311228,North Indian
18025093,North Indian
18025093,South Indian
309517,North Indian
309517,Chinese
311683,Chinese
313073,Ice Cream
313073,Desserts
18492029,Mughlai
18492029,North Indian
18492025,Mithai
18492025,North Indian
18492025,South Indian
18492025,Chinese
18492025,Street Food
18492025,Bakery
18463608,Fast Food
300945,Fast Food
300945,Beverages
307554,Ice Cream
307554,Desserts
18381220,Salad
18381220,Healthy Food
18381220,Burger
18381220,Italian
18381220,Continental
18381220,Chinese
18381220,North Indian
18381220,Beverages
18352186,Beverages
4090,North Indian
5729,Chinese
307730,North Indian
18324914,South Indian
18356784,Beverages
8845,Ice Cream
8845,Desserts
18241509,Cafe
18241509,Tea
18433904,Bakery
311459,North Indian
311459,Fast Food
18247005,South Indian
18449629,Ice Cream
18449629,Desserts
308110,North Indian
18363053,North Indian
18363053,South Indian
18363053,Chinese
18204485,North Indian
18204485,Chinese
303602,Chinese
303602,Tibetan
18396163,North Indian
18396163,Mughlai
18363051,North Indian
18363051,Mughlai
18466408,North Indian
2870,Chinese
2870,Fast Food
7240,Chinese
310328,Chinese
310328,Thai
309471,Chinese
309471,North Indian
18354994,Chinese
18354994,North Indian
18146362,Continental
18146362,Chinese
18146362,North Indian
18472683,South Indian
18432222,Tibetan
18432222,Chinese
313349,North Indian
313349,Chinese
18349922,North Indian
18349922,Chinese
18349922,South Indian
18432214,Mughlai
18430900,Bakery
18352288,Fast Food
18352288,South Indian
18352288,Mithai
9269,North Indian
18261151,North Indian
18261151,Chinese
18261151,Mughlai
18261710,Chinese
18261710,North Indian
18261708,North Indian
18261708,Chinese
18261161,North Indian
18261161,Mughlai
18431187,Chinese
18375378,North Indian
18375378,South Indian
310408,North Indian
310408,Mughlai
18017281,North Indian
18017281,South Indian
18017281,Fast Food
18355121,North Indian
2703,North Indian
18384151,Burger
18384151,Fast Food
2532,Ice Cream
2532,Desserts
5368,Fast Food
5368,North Indian
5368,Beverages
18332018,Chinese
310126,Fast Food
18345519,Fast Food
18345519,Beverages
18208880,Cafe
18208880,Tea
308332,North Indian
308332,Fast Food
308332,Chinese
308332,Mithai
18376488,Beverages
302945,Kerala
302945,Biryani
18456744,Turkish
18456744,Arabian
18456744,Moroccan
18456744,Lebanese
18434504,Mughlai
7483,Bakery
7483,Desserts
18282040,Beverages
18367984,Fast Food
4563,Ice Cream
4563,Desserts
18492109,European
18492109,American
18492109,Street Food
6283,North Indian
6283,Mughlai
302159,North Indian
302159,Chinese
302159,Fast Food
18409188,Street Food
18409188,North Indian
18409188,South Indian
18409188,Mithai
5753,North Indian
18273527,North Indian
306741,North Indian
306741,Mughlai
306741,Chinese
9974,North Indian
9974,Mughlai
18431173,North Indian
18431173,South Indian
18431173,Chinese
17989110,North Indian
18431105,Bakery
18431105,Fast Food
18435287,Cafe
18435287,Tea
18435290,Beverages
7618,Fast Food
7618,North Indian
5784,Ice Cream
5784,Desserts
5645,Chinese
5645,North Indian
18232113,North Indian
18198449,North Indian
18198449,South Indian
18198449,Chinese
18336183,Biryani
18336183,North Indian
312425,Fast Food
310630,Chinese
310630,Fast Food
18358841,Fast Food
18358841,Desserts
18458961,North Indian
18037850,Ice Cream
18037850,Desserts
309685,Street Food
309685,South Indian
313355,North Indian
313355,Mughlai
313355,Chinese
300873,Chinese
300873,Fast Food
5862,Ice Cream
5862,Desserts
18477957,Ice Cream
18477957,Desserts
312471,Desserts
312471,Bakery
312471,Fast Food
8941,North Indian
8941,Chinese
5392,North Indian
5392,Chinese
304389,Chinese
18057827,North Indian
18057827,Mughlai
312327,Chinese
308364,Bakery
308364,Desserts
18464054,Fast Food
18361222,Mughlai
18204823,Ice Cream
18204823,Desserts
18435210,North Indian
18435210,Chinese
18430914,Beverages
3793,Ice Cream
3793,Desserts
18252395,North Indian
18252395,Chinese
18252395,Mughlai
18382047,Mughlai
18396358,Ice Cream
18396358,Desserts
312860,Chinese
307551,Ice Cream
307551,Desserts
1308,Raw Meats
1308,Fast Food
311421,Bakery
311421,Desserts
3555,North Indian
3555,Mughlai
18414494,North Indian
18414494,Chinese
18428880,Chinese
18428880,North Indian
7060,South Indian
18368023,Street Food
18237343,North Indian
307075,Raw Meats
307075,Fast Food
8666,Chinese
8666,Fast Food
18381646,Burger
18381646,Fast Food
308054,Fast Food
308054,North Indian
18454700,Bakery
2364,Chinese
5932,Bakery
5932,Desserts
5932,Fast Food
5932,Street Food
5932,Chinese
5932,Beverages
8652,Chinese
9458,Bakery
9458,Desserts
9458,Fast Food
18384134,Bakery
18384134,Fast Food
1158,Ice Cream
1158,Desserts
311711,Fast Food
18254676,Fast Food
18254676,Italian
9253,South Indian
9253,Street Food
9253,Mithai
18312438,Beverages
18273634,Fast Food
3108,North Indian
18334429,Chinese
300280,Tibetan
300280,Chinese
18361271,Naga
310436,North Indian
310436,Chinese
310436,Fast Food
18424971,Bakery
18424971,Desserts
300281,Chinese
1774,Fast Food
1774,Desserts
18416859,North Indian
18485984,Fast Food
18485984,Beverages
18485984,Desserts
18393436,Continental
18393436,Chinese
18393436,Fast Food
18291208,Mughlai
18291208,North Indian
17953911,Naga
18465571,American
311821,Bakery
311821,Desserts
18303720,Chinese
18303720,Italian
18303720,Fast Food
18463563,North Indian
307409,Bakery
307409,Desserts
18357943,Mughlai
18372279,North Indian
18372279,Chinese
18396418,Bakery
18396418,Fast Food
18252361,North Indian
18252361,Chinese
18252361,Fast Food
1637,Bakery
1637,Fast Food
18441687,Fast Food
18441687,North Indian
18249109,Ice Cream
18249109,Desserts
18291230,Street Food
18291230,South Indian
18349937,Beverages
311634,Beverages
8877,Bakery
8877,Desserts
8877,Fast Food
312810,North Indian
312810,Chinese
312810,South Indian
312671,Ice Cream
312671,Desserts
310689,Pizza
310689,Fast Food
18332478,Chinese
